"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"AL590617.2" 4.58298743710938e-05 0.675997372594821 0.417 0.087 1 "3" "AL590617.2"
"TUBG1" 4.61647320702657e-05 0.573033770650111 0.5 0.126 1 "3" "TUBG1"
"MGME1" 4.65695066019034e-05 0.498580707483504 0.417 0.082 1 "3" "MGME1"
"GTF2A2" 4.82089261877238e-05 1.09398325904105 1 0.773 1 "3" "GTF2A2"
"PHF19" 4.96819335569481e-05 0.527487213479181 0.417 0.085 1 "3" "PHF19"
"NUDT6" 5.38373614822767e-05 0.529459847731397 0.5 0.118 1 "3" "NUDT6"
"PKN1" 5.47331105333212e-05 0.563209066027142 0.417 0.085 1 "3" "PKN1"
"CLU.3" 5.59753893288157e-05 -1.13054212108524 1 0.996 1 "3" "CLU"
"PSMC3IP" 5.64638720122247e-05 0.764141190669618 0.333 0.06 1 "3" "PSMC3IP"
"CEP135" 6.05262774425696e-05 0.252699590434289 0.25 0.035 1 "3" "CEP135"
"TMEM231" 6.36875512185464e-05 0.913834693095395 0.667 0.197 1 "3" "TMEM231"
"COPZ1" 6.68720711175751e-05 1.35126663699192 0.917 0.417 1 "3" "COPZ1"
"HNRNPA2B1.3" 6.84246417671258e-05 0.855375467407778 1 0.946 1 "3" "HNRNPA2B1"
"TLK2" 6.89240924173493e-05 0.250806887630794 0.333 0.057 1 "3" "TLK2"
"TUBGCP3" 6.91959050171653e-05 0.348907121494972 0.417 0.085 1 "3" "TUBGCP3"
"TRIM28" 7.24132576685905e-05 0.797189964463786 0.667 0.206 1 "3" "TRIM28"
"CDK16.1" 7.30846680890875e-05 0.738197273669498 0.667 0.236 1 "3" "CDK16"
"MTFR2" 7.37217766632331e-05 0.274049703047417 0.167 0.017 1 "3" "MTFR2"
"TEDC1" 7.3837813266933e-05 0.283778969644217 0.25 0.036 1 "3" "TEDC1"
"RECK" 7.40703391636248e-05 0.496927656776193 0.25 0.037 1 "3" "RECK"
"RACK1.3" 7.54920085661506e-05 1.05162998839758 1 0.909 1 "3" "RACK1"
"ZNF862" 7.56524036817624e-05 0.251664361462618 0.167 0.017 1 "3" "ZNF862"
"DNMT1" 7.76300274688549e-05 0.570469018657577 0.417 0.091 1 "3" "DNMT1"
"GMNN.1" 8.06250252655224e-05 1.27225013096259 0.667 0.273 1 "3" "GMNN"
"ARG2.1" 8.11675438865535e-05 0.54729380328934 0.583 0.15 1 "3" "ARG2"
"PRSS54" 8.17591212379192e-05 0.431472443720171 0.167 0.017 1 "3" "PRSS54"
"LRP3" 8.22266867843768e-05 0.574092890308266 0.417 0.085 1 "3" "LRP3"
"RPL41.3" 8.24066874903266e-05 -0.791490712571138 1 0.998 1 "3" "RPL41"
"SUMO2.1" 8.72953672518451e-05 0.774671687463828 1 0.96 1 "3" "SUMO2"
"RFC2" 8.93413280487844e-05 0.414383388558883 0.583 0.147 1 "3" "RFC2"
"PRKAA2" 9.2450933554238e-05 0.596509626565232 0.333 0.06 1 "3" "PRKAA2"
"SNAPC1.3" 9.84981108848546e-05 1.36298895330625 0.833 0.396 1 "3" "SNAPC1"
"FGD1" 9.86344003737301e-05 0.251243606983852 0.167 0.018 1 "3" "FGD1"
"RASSF1" 0.000104530450476028 0.618103159782261 0.583 0.161 1 "3" "RASSF1"
"SMG7" 0.000107417883481352 0.281856801819298 0.417 0.086 1 "3" "SMG7"
"NFIX.1" 0.000111077741833098 1.18123249239623 0.667 0.264 1 "3" "NFIX"
"CHST3" 0.000113347115450866 0.476092030216329 0.333 0.061 1 "3" "CHST3"
"LINC01351" 0.00011572610380288 0.255150641455065 0.167 0.018 1 "3" "LINC01351"
"SORT1" 0.000121265916463372 0.37355163034241 0.417 0.092 1 "3" "SORT1"
"MMACHC" 0.000121298564220917 0.267540696739272 0.167 0.018 1 "3" "MMACHC"
"COX8A.1" 0.000125231996234637 1.07511440060093 1 0.911 1 "3" "COX8A"
"STRN4" 0.000126508713510106 0.556517901419422 0.25 0.037 1 "3" "STRN4"
"CALM2.2" 0.000127198413108916 1.14886517460541 1 0.994 1 "3" "CALM2"
"ATL3" 0.000132224590330906 0.325323856204016 0.417 0.089 1 "3" "ATL3"
"MYCBP" 0.000133101598222183 0.347003459971102 0.417 0.091 1 "3" "MYCBP"
"AL121790.1" 0.000133139391213794 0.478353819974073 0.167 0.019 1 "3" "AL121790.1"
"FRMD4B" 0.000136754808116172 0.356508917816526 0.25 0.038 1 "3" "FRMD4B"
"CIP2A" 0.000136945232822432 0.506466594013543 0.25 0.04 1 "3" "CIP2A"
"NBPF14" 0.000138807306051038 0.477990288280863 0.25 0.038 1 "3" "NBPF14"
"CCDC180" 0.000142087470718717 0.322080636031163 0.167 0.018 1 "3" "CCDC180"
"CNOT6L" 0.000143870791726624 0.547780531453318 0.417 0.088 1 "3" "CNOT6L"
"ASF1A.3" 0.000144513322036402 1.02556865064251 0.917 0.512 1 "3" "ASF1A"
"POLR2D" 0.000145337880165153 0.664966171137034 0.417 0.092 1 "3" "POLR2D"
"KPNB1" 0.000146828764871044 1.05578506268158 0.833 0.377 1 "3" "KPNB1"
"VAC14" 0.000153605622592788 0.340415539665734 0.333 0.062 1 "3" "VAC14"
"VBP1.3" 0.000154386229808859 0.921835156666678 0.833 0.68 1 "3" "VBP1"
"ID4.3" 0.000156232356169561 -1.77483467081098 0.667 0.899 1 "3" "ID4"
"ASCC3" 0.000156969339229334 0.479393937224023 0.417 0.091 1 "3" "ASCC3"
"AL136298.1" 0.000161482327288501 0.252246885819773 0.167 0.019 1 "3" "AL136298.1"
"DVL2" 0.000161654163418645 0.286248578978709 0.5 0.117 1 "3" "DVL2"
"ANKRD36.1" 0.000166211734535939 0.464358789426412 0.333 0.063 1 "3" "ANKRD36"
"RPAP1" 0.000169248867678293 0.291072483283444 0.25 0.039 1 "3" "RPAP1"
"SACM1L" 0.000171618367989601 0.33690707879994 0.583 0.154 1 "3" "SACM1L"
"AC012640.2" 0.000174627118346754 0.296979608753393 0.167 0.019 1 "3" "AC012640.2"
"HSD17B11.3" 0.000176545435083584 1.51381959041199 0.75 0.455 1 "3" "HSD17B11"
"PTGES3.3" 0.000203399026642721 0.960452909877045 1 0.898 1 "3" "PTGES3"
"PIKFYVE" 0.000206856362043557 0.364556945217905 0.417 0.092 1 "3" "PIKFYVE"
"OFD1.1" 0.000208440846807271 1.2155548999271 0.75 0.318 1 "3" "OFD1"
"RETREG2.2" 0.000210491900763303 0.872947042110789 0.833 0.389 1 "3" "RETREG2"
"MTRNR2L6" 0.000213847780408549 0.382366835084496 0.25 0.04 1 "3" "MTRNR2L6"
"ALDOC.2" 0.000217313878754276 -1.78075613796948 0.083 0.632 1 "3" "ALDOC"
"NUDT16" 0.000219435532499297 0.665633954591184 0.667 0.204 1 "3" "NUDT16"
"SNRPD3" 0.000220399705581326 0.978358735865875 0.917 0.513 1 "3" "SNRPD3"
"KIAA0586" 0.000222001226955287 0.29454754561596 0.417 0.092 1 "3" "KIAA0586"
"ADRB2.1" 0.000225417504693257 0.272588721209162 0.5 0.118 1 "3" "ADRB2"
"FGFR1OP" 0.000226195192394796 1.03356064132766 0.5 0.133 1 "3" "FGFR1OP"
"DCN.3" 0.000234142165923323 -3.53772250146576 0.5 0.823 1 "3" "DCN"
"PIP4K2A" 0.000236068405856223 0.495678881878327 0.417 0.1 1 "3" "PIP4K2A"
"PEX11A" 0.000237225426090869 0.813523322122667 0.417 0.102 1 "3" "PEX11A"
"SASH1.1" 0.000238744747807727 0.884353181602273 0.75 0.255 1 "3" "SASH1"
"BAALC.2" 0.000248966990059016 0.863049735090022 1 0.737 1 "3" "BAALC"
"GINS3" 0.000249304960734971 0.4489977802944 0.417 0.096 1 "3" "GINS3"
"CTNNBIP1.1" 0.000253086819029392 0.81311802368258 0.583 0.174 1 "3" "CTNNBIP1"
"PLPP7" 0.00025795614765047 0.294047599145576 0.167 0.02 1 "3" "PLPP7"
"CENPQ" 0.000260340128912245 0.533453681414097 0.583 0.176 1 "3" "CENPQ"
"ELAC1" 0.000261099665743767 0.633284900111342 0.5 0.128 1 "3" "ELAC1"
"APOPT1.1" 0.000263200900754186 0.943455620000092 0.917 0.439 1 "3" "APOPT1"
"NOD1" 0.000269862438542399 0.597149093832047 0.25 0.041 1 "3" "NOD1"
"IL13RA2.1" 0.000276491261738676 1.34591787142356 0.917 0.603 1 "3" "IL13RA2"
"AC034228.1" 0.000278994986635526 0.624362081588867 0.25 0.04 1 "3" "AC034228.1"
"EPG5" 0.000285876482308577 0.476153485075534 0.25 0.042 1 "3" "EPG5"
"EHMT2" 0.000306424893403537 0.424948079196939 0.417 0.099 1 "3" "EHMT2"
"POC5" 0.00030766902510285 0.662533073706959 0.25 0.041 1 "3" "POC5"
"JPT2" 0.000313810511022694 0.741798138825079 0.333 0.07 1 "3" "JPT2"
"ZFYVE28" 0.000315174210161017 0.580082319792325 0.25 0.043 1 "3" "ZFYVE28"
"LRRCC1" 0.000330695369939055 1.08159957415368 0.583 0.178 1 "3" "LRRCC1"
"MAGOHB" 0.000335717864904843 0.850902232276426 0.583 0.191 1 "3" "MAGOHB"
"POU3F3" 0.000339019669646273 0.295097680213748 0.333 0.067 1 "3" "POU3F3"
"NDUFA5.2" 0.000340612421368529 -1.10162601267657 0.583 0.867 1 "3" "NDUFA5"
"MIS18A" 0.000341980089506532 0.854570960433609 0.417 0.11 1 "3" "MIS18A"
"EIF2AK3" 0.000346189027314018 0.363006132064208 0.333 0.069 1 "3" "EIF2AK3"
"HMGN1.2" 0.000347302241002874 0.92083785207045 0.917 0.826 1 "3" "HMGN1"
"ELOVL2.3" 0.000359789088634833 0.924061180938649 0.583 0.213 1 "3" "ELOVL2"
"AC091132.5" 0.000364193284618854 0.588273500045788 0.333 0.067 1 "3" "AC091132.5"
"UHRF2" 0.000378754781835841 0.654586287914905 0.333 0.068 1 "3" "UHRF2"
"NBPF1" 0.000382653320837711 0.408184766374171 0.417 0.101 1 "3" "NBPF1"
"PEG10.3" 0.000396005966409597 0.51666148505762 0.833 0.421 1 "3" "PEG10"
"NQO1.1" 0.00039931684554838 0.782434458266959 0.667 0.25 1 "3" "NQO1"
"KIF3B" 0.000400137585040293 0.331526451020203 0.333 0.07 1 "3" "KIF3B"
"S100A6.3" 0.00040781390128735 -1.50846510408582 0.667 0.929 1 "3" "S100A6"
"METTL7A.1" 0.000419767444344452 0.79127594417016 0.583 0.192 1 "3" "METTL7A"
"CCDC14" 0.000420960829804351 0.815097472876274 0.583 0.222 1 "3" "CCDC14"
"NEDD1" 0.00043032566532699 0.272807163775145 0.583 0.16 1 "3" "NEDD1"
"ZBTB45" 0.000430824345664134 0.49536128701858 0.25 0.043 1 "3" "ZBTB45"
"MZT2B.1" 0.000440103293628013 0.964196205659235 0.917 0.809 1 "3" "MZT2B"
"HSPA4L.1" 0.000440902220342874 0.542760817495915 0.583 0.185 1 "3" "HSPA4L"
"PPIH" 0.000452088924194361 0.275721845181019 0.5 0.13 1 "3" "PPIH"
"CNOT11" 0.000454350278691975 0.278432062221683 0.417 0.098 1 "3" "CNOT11"
"WDR70" 0.000458694953184989 0.270554717645846 0.5 0.128 1 "3" "WDR70"
"AC092683.1" 0.000459285514124451 0.349946031497842 0.25 0.044 1 "3" "AC092683.1"
"CYP11A1" 0.000466456233416058 0.251988297553983 0.333 0.068 1 "3" "CYP11A1"
"SERPINI1.2" 0.00046826559938632 -1.72914211817928 0.417 0.762 1 "3" "SERPINI1"
"HES7" 0.000469696774843303 0.405994995022284 0.25 0.044 1 "3" "HES7"
"UBE4B" 0.00047270437738341 0.286180195445612 0.333 0.07 1 "3" "UBE4B"
"SMS.2" 0.000477103366021514 0.925818689024494 0.833 0.469 1 "3" "SMS"
"HAUS8" 0.000491111711118827 0.293712136111057 0.25 0.043 1 "3" "HAUS8"
"MRI1" 0.000499130911793491 0.441745639618287 0.25 0.043 1 "3" "MRI1"
"CDT1" 0.000500961293272438 0.453010064299613 0.167 0.022 1 "3" "CDT1"
"USP49" 0.000505639363420573 0.289092472582036 0.167 0.021 1 "3" "USP49"
"KLHL22.1" 0.000514042957091575 0.540662044482924 0.417 0.098 1 "3" "KLHL22"
"DDX39A" 0.000520804857022267 0.998618008836885 0.583 0.198 1 "3" "DDX39A"
"TNS3" 0.000557692087085135 0.638309498416268 0.333 0.074 1 "3" "TNS3"
"COX7A2.1" 0.000575735944772303 1.00756569974636 1 0.965 1 "3" "COX7A2"
"BMT2" 0.000576310121931047 0.261117990417016 0.417 0.099 1 "3" "BMT2"
"TTYH1.3" 0.000576798729478972 -1.4426098771985 0.667 0.839 1 "3" "TTYH1"
"GFER" 0.000580828615678924 0.384684958788423 0.417 0.105 1 "3" "GFER"
"MEPCE" 0.000602181049032926 0.446752321933374 0.417 0.1 1 "3" "MEPCE"
"SEPHS1" 0.000606513832408687 0.588020943651198 0.583 0.175 1 "3" "SEPHS1"
"C19orf48" 0.000626160089937396 0.317384872724778 0.417 0.102 1 "3" "C19orf48"
"C1S.3" 0.000639125959993257 -1.70134835313588 0.333 0.685 1 "3" "C1S"
"BRF1" 0.000650787015541046 0.281364353928872 0.333 0.071 1 "3" "BRF1"
"UBQLN4" 0.000651691632864734 0.477056235228616 0.417 0.108 1 "3" "UBQLN4"
"IPO9" 0.000658192477215318 0.957974548276965 0.5 0.15 1 "3" "IPO9"
"RRP8" 0.000660018449111104 0.337981986972424 0.333 0.071 1 "3" "RRP8"
"LINC01563" 0.000665337610179173 0.628622278089575 0.25 0.044 1 "3" "LINC01563"
"TEAD1" 0.000692990726036192 0.627529431211964 0.5 0.144 1 "3" "TEAD1"
"RMDN1" 0.000700327934069814 0.446310378891547 0.5 0.136 1 "3" "RMDN1"
"SRP14.3" 0.000708561256367411 -0.851267294519406 0.833 0.985 1 "3" "SRP14"
"MARK1" 0.000717478537787811 0.256096296724392 0.25 0.045 1 "3" "MARK1"
"NTRK2.3" 0.000738003683280654 -1.04424600134674 0.833 0.933 1 "3" "NTRK2"
"HNMT.3" 0.00074564699308733 0.916260806368671 0.917 0.558 1 "3" "HNMT"
"NUDCD2.3" 0.000750420048363862 0.834487453958494 0.833 0.647 1 "3" "NUDCD2"
"HS1BP3" 0.000774349361792144 0.64882513947397 0.333 0.075 1 "3" "HS1BP3"
"TNPO2" 0.000774678798505963 0.420565507050289 0.583 0.18 1 "3" "TNPO2"
"ASAP1" 0.000808056433389582 0.696831356846824 0.583 0.197 1 "3" "ASAP1"
"CSE1L" 0.000808586175593679 0.649494079619045 0.5 0.169 1 "3" "CSE1L"
"SKIV2L" 0.000810164348975116 0.45026912353564 0.333 0.074 1 "3" "SKIV2L"
"RNF13.3" 0.000812979213318223 -1.11292604219403 0.417 0.764 1 "3" "RNF13"
"ECI2.1" 0.000819614020573115 0.802349824991351 0.833 0.473 1 "3" "ECI2"
"SMIM14.2" 0.000841876526754036 1.03802067575759 0.833 0.509 1 "3" "SMIM14"
"FZR1" 0.000848035651462684 0.338984417492999 0.417 0.107 1 "3" "FZR1"
"EIF4E.1" 0.000863010145722675 0.894486266785952 1 0.768 1 "3" "EIF4E"
"LSM4.2" 0.000867729414329556 1.17028434423782 0.833 0.488 1 "3" "LSM4"
"MYEF2" 0.000873489607897274 0.733581210301875 0.667 0.24 1 "3" "MYEF2"
"S100B.3" 0.000895051706017751 -1.58374521468534 0.917 0.892 1 "3" "S100B"
"SKI" 0.00090839430155699 0.383902376337034 0.5 0.146 1 "3" "SKI"
"FRA10AC1.1" 0.00092043968928581 0.798716038321066 0.667 0.258 1 "3" "FRA10AC1"
"SNRPG.1" 0.000927508152931571 0.931467799350095 1 0.889 1 "3" "SNRPG"
"COX5B.2" 0.000931768089032498 -0.806465434951635 0.833 0.953 1 "3" "COX5B"
"STK17B" 0.000936367608672007 0.584318491613046 0.333 0.078 1 "3" "STK17B"
"HMGXB4" 0.000943332587014221 0.919564937480714 0.5 0.171 1 "3" "HMGXB4"
"COMMD4" 0.000949932022945114 1.05038395895385 0.5 0.167 1 "3" "COMMD4"
"SCML1.2" 0.000960241229067373 0.503610795053734 0.667 0.245 1 "3" "SCML1"
"AAMDC.1" 0.000965904105154694 0.832081441675323 0.833 0.431 1 "3" "AAMDC"
"PTGDS.3" 0.00096642866309757 -1.31398386115728 0.917 0.961 1 "3" "PTGDS"
"EZH2" 0.00098189262075073 0.57405209033962 0.417 0.121 1 "3" "EZH2"
"ULK4" 0.000986202918838637 0.622727687207954 0.333 0.074 1 "3" "ULK4"
"FBXW2" 0.000987784434036077 0.30241367127292 0.5 0.141 1 "3" "FBXW2"
"AHNAK.1" 0.000987876265093264 0.582626443016966 0.667 0.254 1 "3" "AHNAK"
"PERP" 0.001005084128514 1.11483384256635 0.75 0.38 1 "3" "PERP"
"SLF1.1" 0.00103083099271812 0.509653829085013 0.417 0.12 1 "3" "SLF1"
"RASL11B" 0.00103399433384648 0.568017097970032 0.25 0.049 1 "3" "RASL11B"
"RHNO1" 0.00104087513009425 0.530890230993112 0.583 0.204 1 "3" "RHNO1"
"GEMIN7" 0.00105192795157785 0.383926145545305 0.333 0.077 1 "3" "GEMIN7"
"ACTN4.2" 0.00110352319264726 0.575589573416651 0.667 0.252 1 "3" "ACTN4"
"MT3.3" 0.00113124316218275 1.01841188280093 1 0.707 1 "3" "MT3"
"GEMIN6" 0.00116659771154739 0.256866173668724 0.5 0.14 1 "3" "GEMIN6"
"NIT2" 0.00117646773161494 0.711745418972791 0.667 0.275 1 "3" "NIT2"
"PILRB" 0.00117765959400606 0.32223894498817 0.333 0.077 1 "3" "PILRB"
"TMEM206" 0.00118204493433599 0.426647338131754 0.417 0.108 1 "3" "TMEM206"
"TTC13" 0.00118741040614231 0.253868086478364 0.333 0.076 1 "3" "TTC13"
"GFAP.3" 0.00119371979597931 -1.90404392010519 0.583 0.831 1 "3" "GFAP"
"DNAJB9.3" 0.00120017707866715 -1.13651780292738 0.667 0.887 1 "3" "DNAJB9"
"CCDC74B" 0.00121437551875849 0.538876101871962 0.417 0.108 1 "3" "CCDC74B"
"ILF2.2" 0.00123114948472249 1.07476565012166 0.833 0.685 1 "3" "ILF2"
"CCDC167.2" 0.00123640201977435 0.878470254988153 0.833 0.422 1 "3" "CCDC167"
"IFI6.3" 0.00123908367796811 -1.4241403332283 0.583 0.821 1 "3" "IFI6"
"C1QTNF6" 0.00124075562215676 0.789473923973699 0.25 0.05 1 "3" "C1QTNF6"
"UBE2S" 0.00127322961194669 1.1353355591328 0.667 0.351 1 "3" "UBE2S"
"ETV2" 0.0012856893774295 0.315695569637418 0.167 0.024 1 "3" "ETV2"
"SOX11.1" 0.00129714205686988 0.598519098676812 0.75 0.301 1 "3" "SOX11"
"CANT1" 0.00132096411228922 0.323934886609144 0.333 0.077 1 "3" "CANT1"
"C1R.3" 0.00139072130680317 -1.70882038999444 0.417 0.732 1 "3" "C1R"
"SOGA1" 0.00139296080628443 0.266856184971206 0.25 0.049 1 "3" "SOGA1"
"PARP2" 0.00139467243970144 0.384119523958686 0.417 0.113 1 "3" "PARP2"
"ZFYVE19" 0.00139505141146271 0.269694722666583 0.417 0.11 1 "3" "ZFYVE19"
"H2AFX.2" 0.0013976026043995 0.777185601920312 0.75 0.442 1 "3" "H2AFX"
"OGG1" 0.00139869165913281 0.516431475040682 0.5 0.148 1 "3" "OGG1"
"CP.3" 0.00141632251781827 -2.22175308362459 0.167 0.584 1 "3" "CP"
"FBXW11" 0.00142250077823949 0.855830667593326 0.667 0.248 1 "3" "FBXW11"
"H1FX-AS1" 0.00143171651687429 0.312066960794384 0.333 0.077 1 "3" "H1FX-AS1"
"SPRTN" 0.00143889925082453 0.541691501001044 0.5 0.163 1 "3" "SPRTN"
"ATG4A" 0.00149169709819391 0.335112334079549 0.417 0.113 1 "3" "ATG4A"
"UQCC2.1" 0.00150088791883014 1.25619499860559 0.833 0.583 1 "3" "UQCC2"
"PCBD2" 0.0015045348983185 0.475207973208037 0.25 0.051 1 "3" "PCBD2"
"BRD8" 0.00153246446556268 0.804655116876388 0.583 0.207 1 "3" "BRD8"
"MTAP" 0.00154857234833679 0.590317398050132 0.333 0.085 1 "3" "MTAP"
"LY6H.1" 0.00154973868405985 -1.63904827787728 0.667 0.791 1 "3" "LY6H"
"RGS22" 0.00155302263547938 0.252193961563263 0.333 0.078 1 "3" "RGS22"
"HINT1.2" 0.00157297925068901 0.892310960844827 0.917 0.946 1 "3" "HINT1"
"FLRT3" 0.00157430864957684 0.629848834803442 0.25 0.05 1 "3" "FLRT3"
"ARF5.1" 0.00159400057010166 0.9579534799119 0.833 0.505 1 "3" "ARF5"
"TSC22D1.2" 0.00159957997922697 -1.18468075298287 0.833 0.883 1 "3" "TSC22D1"
"JUND.1" 0.00161152584788394 -1.19674292463369 0.417 0.732 1 "3" "JUND"
"ADSL" 0.00161577059858977 1.01829874787245 0.5 0.172 1 "3" "ADSL"
"BTG3.2" 0.00164736281720961 1.06556686728868 0.833 0.661 1 "3" "BTG3"
"MAP7D3" 0.00166877645461944 0.280487202644368 0.5 0.148 1 "3" "MAP7D3"
"MRPL14.2" 0.00169162172640613 0.853987967668496 0.833 0.532 1 "3" "MRPL14"
"SCRN3" 0.00170054236832191 0.344892170534301 0.5 0.148 1 "3" "SCRN3"
"GPX4.1" 0.00170143476494649 0.786127111477182 0.917 0.957 1 "3" "GPX4"
"GPAA1" 0.00170848946787682 1.02242003769151 0.833 0.544 1 "3" "GPAA1"
"CHD7" 0.00171687606615938 0.280886258483995 0.333 0.08 1 "3" "CHD7"
"GLA" 0.00174081364263128 0.279490857766991 0.5 0.147 1 "3" "GLA"
"ATF6" 0.00175915698472083 0.518914169717709 0.583 0.205 1 "3" "ATF6"
"ATP6V1G1.3" 0.00177033823650241 -0.826483629764145 0.833 0.913 1 "3" "ATP6V1G1"
"RALBP1.1" 0.00181451786076575 0.797441099602791 0.667 0.284 1 "3" "RALBP1"
"LSM8" 0.00181580541096703 0.834802265440969 0.75 0.373 1 "3" "LSM8"
"CENPT" 0.00183028242116393 0.442293916177601 0.5 0.151 1 "3" "CENPT"
"SEMA6C" 0.00183927665607515 0.457631850151322 0.167 0.026 1 "3" "SEMA6C"
"C15orf41" 0.00185219003075453 0.419081202242883 0.167 0.025 1 "3" "C15orf41"
"YDJC.1" 0.00185634189311398 0.294202648120363 0.333 0.081 1 "3" "YDJC"
"AC084033.3.2" 0.00185677788034194 1.71833329089312 0.833 0.56 1 "3" "AC084033.3"
"PAK2" 0.00187689994279693 0.980005426884444 0.667 0.309 1 "3" "PAK2"
"ALDH2.3" 0.00190973926676103 -1.09897803840008 0.583 0.857 1 "3" "ALDH2"
"AC073896.3" 0.00193941181277026 0.466438102680584 0.167 0.026 1 "3" "AC073896.3"
"TXNDC12" 0.00194692873923399 0.752911884906588 0.833 0.476 1 "3" "TXNDC12"
"AAAS" 0.00194833134022955 0.314009763258327 0.5 0.151 1 "3" "AAAS"
"WDR83OS.2" 0.00194850428743103 -1.01994242039145 0.333 0.805 1 "3" "WDR83OS"
"MIF.1" 0.00199073335358518 0.721594024500194 1 0.905 1 "3" "MIF"
"CTXND1.3" 0.00201359634190496 0.798936018904739 0.5 0.173 1 "3" "CTXND1"
"DCP2" 0.00203338081605639 0.34463594585511 0.333 0.085 1 "3" "DCP2"
"SMIM7" 0.00205943002696738 0.936652497631921 0.917 0.501 1 "3" "SMIM7"
"EIF1.1" 0.00210207060176112 -0.558973048531944 0.917 0.996 1 "3" "EIF1"
"DIAPH3" 0.00212638120135704 0.377366155182409 0.333 0.085 1 "3" "DIAPH3"
"ATG3" 0.00215625014481511 0.981660380133004 0.75 0.423 1 "3" "ATG3"
"RPL14.2" 0.00217169734409763 0.693025672935818 0.917 0.896 1 "3" "RPL14"
"HRASLS5" 0.00217768125890833 0.596553054304799 0.167 0.026 1 "3" "HRASLS5"
"HNRNPF.1" 0.00221922770866951 0.786486093554051 0.833 0.782 1 "3" "HNRNPF"
"SKA2.1" 0.00222705922635323 0.760361919445048 0.75 0.405 1 "3" "SKA2"
"EMP1.2" 0.00224407096353304 -1.53740792967975 0.667 0.814 1 "3" "EMP1"
"PLAC9.1" 0.00226015140130608 -1.32748746801864 0.333 0.708 1 "3" "PLAC9"
"MCM7" 0.00226984861839411 0.557318091257339 0.417 0.127 1 "3" "MCM7"
"TXNIP.1" 0.00227098910714434 0.406525072734204 0.417 0.124 1 "3" "TXNIP"
"NRAS" 0.0022844961831246 0.877036262218074 0.5 0.174 1 "3" "NRAS"
"PSIP1" 0.00230529000567441 0.835794893939008 0.833 0.656 1 "3" "PSIP1"
"DMTF1.1" 0.00231325335177983 0.315349521024698 0.417 0.119 1 "3" "DMTF1"
"PRKAR1B.1" 0.00233150154867936 0.639624707514863 0.417 0.125 1 "3" "PRKAR1B"
"EMC9.1" 0.00236682589680441 0.770139006277775 0.583 0.232 1 "3" "EMC9"
"RAP2A" 0.00237602643350936 0.602389769685321 0.417 0.116 1 "3" "RAP2A"
"TIMM23.1" 0.00241833786684628 0.655895805375619 0.583 0.23 1 "3" "TIMM23"
"SEPT7.3" 0.0024312322204565 0.567890657952328 1 0.937 1 "3" "SEPT7"
"AL355974.3" 0.00245518516595191 0.423434130343256 0.167 0.026 1 "3" "AL355974.3"
"FAM111A" 0.00246062286785564 0.439159183005335 0.417 0.129 1 "3" "FAM111A"
"GGACT" 0.00248127257060385 0.328744792469864 0.167 0.026 1 "3" "GGACT"
"KMT5A" 0.00252096330848802 0.472435948682765 0.5 0.175 1 "3" "KMT5A"
"COQ7" 0.00252319710884534 0.374979054831222 0.583 0.197 1 "3" "COQ7"
"PDCD4" 0.00257859338665271 0.589158246423847 0.667 0.285 1 "3" "PDCD4"
"HSP90AA1.3" 0.00259181021342777 0.635074367984358 1 0.976 1 "3" "HSP90AA1"
"ILF3" 0.00259457807219675 0.775249590551766 0.667 0.308 1 "3" "ILF3"
"MLF1.3" 0.00259833874123254 -0.91790638752055 0.583 0.831 1 "3" "MLF1"
"STRAP.1" 0.00266585077507759 -0.935624937867425 0.5 0.763 1 "3" "STRAP"
"PYGO2" 0.00273202830172263 0.435375021483412 0.333 0.086 1 "3" "PYGO2"
"PPDPF.3" 0.00275777956653548 0.632590758097436 1 0.871 1 "3" "PPDPF"
"TMEM107" 0.00277345399748951 0.856932805562579 0.75 0.43 1 "3" "TMEM107"
"GNB4.3" 0.00281569805034633 0.76853334586619 0.583 0.231 1 "3" "GNB4"
"EXO5" 0.00285535272056374 0.274908005869261 0.167 0.027 1 "3" "EXO5"
"RAC1.1" 0.00287186079014292 0.653897170887856 1 0.916 1 "3" "RAC1"
"SELENOO" 0.00291480549239689 0.295026314286023 0.333 0.083 1 "3" "SELENOO"
"RPS14.3" 0.0029216904674169 -0.684921970617451 1 0.989 1 "3" "RPS14"
"PDE9A" 0.00295305250851823 0.655786971188439 0.417 0.137 1 "3" "PDE9A"
"EXOSC8.1" 0.00296190567944992 0.899369030714861 0.667 0.317 1 "3" "EXOSC8"
"ADAM15" 0.00305747009610248 0.925089699483289 0.417 0.132 1 "3" "ADAM15"
"RPS27L.1" 0.00309515480707975 0.655298160995486 1 0.907 1 "3" "RPS27L"
"PI16.1" 0.00310831313548781 -1.62651573328132 0 0.45 1 "3" "PI16"
"STAU2.1" 0.00313476707786647 0.736863478403292 0.5 0.168 1 "3" "STAU2"
"TDRKH.1" 0.00320958338339642 0.25089181157016 0.167 0.028 1 "3" "TDRKH"
"PIGK" 0.00324166243790813 0.538409206687153 0.667 0.264 1 "3" "PIGK"
"NME3.1" 0.00325561239829096 -1.01089226809831 0.5 0.71 1 "3" "NME3"
"BAP1" 0.00329445664740252 0.408790383180856 0.333 0.09 1 "3" "BAP1"
